Name,What,Region,Country,Lat,Long,Elev ft.,Pop est
Purattur,city,Kerala,India,10.81,75.91,3,107824
Purattur,city,Kerala,India,10.8,75.92,3,142764
Purattur,city,Kerala,India,10.81,75.92,3,128633
Puravur,city,Kerala,India,11.94,75.46,193,61312
Pureri,city,Kerala,India,11.76,75.8,1669,72034
Purora,city,Kerala,India,11.97,75.58,173,71693
Purora,city,Kerala,India,11.95,75.58,190,73955
Purtale,city,Kerala,India,12.18,75.14,3,38141
Purtemad,city,Kerala,India,12.23,75.13,75,42454
Puthencheri,city,Kerala,India,11.42,75.75,52,97223
Puthiyangadi,city,Kerala,India,11.3,75.76,13,172322
Puthiyaponnani,city,Kerala,India,10.76,75.94,3,124421
Puthiyedatt,city,Kerala,India,11.75,75.88,2509,37959
Puthiyedattu,city,Kerala,India,11.85,75.95,2509,38167
Puthupalli,city,Kerala,India,9.5,76.53,59,159421
Puthuppadi,city,Kerala,India,11.48,75.99,265,12124
Puthuppalli,city,Kerala,India,10.81,75.94,3,183660
Puthuppalli,city,Kerala,India,10.81,75.94,3,198651
Puthuppanam,city,Kerala,India,11.58,75.6,49,123245
Puthuppadi,city,Kerala,India,11.5,75.97,830,37529
Puthuriha,city,Kerala,India,11.39,76,223,6109
Puthuriha,city,Kerala,India,11.44,75.93,246,21864
Puthussiri,city,Kerala,India,11.77,75.93,2509,37934
Puthutirittu,city,Kerala,India,10.71,75.96,6,54132
Putlut,city,Kerala,India,12.21,75.18,124,58849
Putriyadka,city,Kerala,India,12.49,75.06,324,63501
Puttambi,city,Kerala,India,10.8,76.18,111,119274
Puttarkal,city,Kerala,India,12.61,75.12,246,52612
Puttige,city,Kerala,India,12.61,75.01,308,53060
Puttiyadka,city,Kerala,India,12.45,75.14,830,53044
Puttottummal,city,Kerala,India,11.77,75.95,2509,37924
Puttur,city,Kerala,India,11.37,75.95,236,6109
Puttur,city,Kerala,India,11.25,75.86,203,209428
Puttur,city,Kerala,India,11.77,75.6,223,94229
Putturvattam,city,Kerala,India,11.45,75.81,147,92810
Puttad,city,Kerala,India,11.54,75.77,187,119238
Puttur,city,Kerala,India,11.74,75.59,127,133444
Puttur,city,Kerala,India,12.21,75.23,183,60181
Puttur,city,Kerala,India,10.97,75.97,78,178726
Puttur,city,Kerala,India,11.32,75.76,13,149486
Putturu,city,Kerala,India,12.55,74.96,16,45230
Putuppalli,city,Kerala,India,9.5,76.53,59,159421
Puvalmule,city,Kerala,India,12.5,75.12,406,53044
Puvamala,city,Kerala,India,11.66,75.71,239,129689
Puvampayi,city,Kerala,India,11.46,75.87,157,87646
Puvatuparamba,city,Kerala,India,11.27,75.89,298,119638
Puzhampuram,city,Kerala,India,10.78,75.96,3,202419
Puzhathi,city,Kerala,India,11.9,75.39,59,34052
Puzhathi,city,Kerala,India,11.89,75.36,19,25146
Puzhathi,city,Kerala,India,11.88,75.37,16,24934
Quilandi,city,Kerala,India,11.44,75.69,3,89122
Quilon,city,Kerala,India,8.88,76.58,3,320022
Quilur,city,Kerala,India,11.98,75.6,118,66297
Ragikochi,city,Kerala,India,12.44,75.15,830,53044
Ramallur,city,Kerala,India,10.07,76.68,82,64685
Ramanthali,city,Kerala,India,12.05,75.19,167,40197
Rarott,city,Kerala,India,11.4,75.93,187,10261
Rarott,city,Kerala,India,11.41,75.94,187,8231
Ravaneshwar,city,Kerala,India,12.38,75.07,131,54697
Rayirimangalam,city,Kerala,India,10.98,75.87,6,100336
Rayirimangalam,city,Kerala,India,10.98,75.88,9,114939
Ryroth,city,Kerala,India,12.21,75.44,341,65292
Ramallur,city,Kerala,India,11.39,75.83,249,26289
Ramamangalam,city,Kerala,India,9.93,76.5,78,51116
Ramankari,city,Kerala,India,9.43,76.47,13,76039
Ramantali,city,Kerala,India,12.05,75.19,167,40197
Ramantali,city,Kerala,India,12.05,75.19,167,43788
Rani,city,Kerala,India,9.38,76.82,830,31997
Samekochi,city,Kerala,India,12.52,75.25,830,49675
Sankaranallur,city,Kerala,India,11.85,75.54,111,70112
Sankerham,city,Kerala,India,11.29,75.94,150,32257
Sappekallu,city,Kerala,India,12.52,75.25,830,49675
Sastankottah,city,Kerala,India,9.05,76.63,13,120379
Sastham Kottai,city,Kerala,India,9.05,76.63,13,120379
Shertalla,city,Kerala,India,9.68,76.35,13,134791
Shertallai,city,Kerala,India,9.68,76.35,13,134791
Shertally,city,Kerala,India,9.68,76.35,13,134791
Shinkli,city,Kerala,India,10.22,76.2,29,152062
Shiravagilu,city,Kerala,India,12.55,74.99,127,66598
Shiriya,city,Kerala,India,12.63,74.93,19,38797
Shoranur,city,Kerala,India,10.76,76.27,134,129257
Shutayil,city,Kerala,India,12.27,75.2,285,58804
Sintunu,city,Kerala,India,12.77,75,157,58819
Siva Kshetram,city,Kerala,India,10.97,75.94,49,200448
Siva Kshetram,city,Kerala,India,12.05,75.36,183,50622
Siva Kshetram,city,Kerala,India,10.97,75.99,101,172872
Siva Kshetram,city,Kerala,India,10.97,75.97,78,182829
Sivapuram,city,Kerala,India,11.44,75.85,164,69100
Sivapuram,city,Kerala,India,11.44,75.86,177,66445
Sivapuram,city,Kerala,India,11.89,75.63,357,47722
Sivapuram,city,Kerala,India,11.91,75.62,830,56392
Subramanniayya Kshetram,city,Kerala,India,10.99,75.98,85,171741
Sultan Bathery,city,Kerala,India,11.66,76.26,3349,49769
Sultan's Barttery,city,Kerala,India,11.66,76.26,3349,49769
Sultan's Bathery,city,Kerala,India,11.66,76.26,3349,49769
Sultan's Battery,city,Kerala,India,11.66,76.26,3349,49769
Sultans Battery,city,Kerala,India,11.66,76.26,3349,49769
Sultanâs Barttery,city,Kerala,India,11.66,76.26,3349,49769
Sultanâs Bathery,city,Kerala,India,11.66,76.26,3349,49769
Sultanâs Battery,city,Kerala,India,11.66,76.26,3349,49769
Sulthan Bathery,city,Kerala,India,11.66,76.26,3349,49769
Sunnambala,city,Kerala,India,12.69,75.09,390,58205
Surani,city,Kerala,India,11.73,75.8,2053,82185
Surladi,city,Kerala,India,12.52,75.23,347,52582
Sasthankotta,city,Kerala,India,9.05,76.63,13,120379
Tachangad,city,Kerala,India,12.42,75.06,104,42565
Tadikkadavu,city,Kerala,India,12.19,75.44,288,65294
Tadikkadavu,city,Kerala,India,12.16,75.45,226,64120
Taire,city,Kerala,India,12.49,75.07,127,60283
Taiyadka,city,Kerala,India,12.49,75.12,288,53044
Takkekad,city,Kerala,India,12.16,75.15,3,37653
Talachangat,city,Kerala,India,11.93,75.62,357,58400
Talakanam,city,Kerala,India,12.32,75.14,255,78502
Talakkad,city,Kerala,India,10.88,75.93,32,185709
Talakkad,city,Kerala,India,11.32,75.99,150,12257
Talakkad,city,Kerala,India,11.33,75.97,177,8136
Talakkad,city,Kerala,India,10.89,75.93,32,185709
Talakkadattur,city,Kerala,India,10.95,75.94,42,201787
Talakkolattur,city,Kerala,India,11.35,75.76,45,100930
Talakkottur,city,Kerala,India,10.97,75.92,9,191716
Talambra,city,Kerala,India,11.89,75.67,295,41145
Talamunda,city,Kerala,India,11.91,75.47,190,51223
Talamunda,city,Kerala,India,10.78,76,13,221772
Talangere,city,Kerala,India,12.49,74.99,42,61654
Talapperumanna,city,Kerala,India,11.34,75.93,150,6109
Talasseri,city,Kerala,India,11.75,75.49,6,85058
Talavadi,city,Kerala,India,9.35,76.53,16,84749
Talavil,city,Kerala,India,12.17,75.41,830,62241
Talayolaparambu,city,Kerala,India,9.8,76.45,13,111096
Talekala,city,Kerala,India,12.72,74.95,157,55651
Taliparamba,city,Kerala,India,12.04,75.36,177,53424
Talipparamba,city,Kerala,India,12.04,75.36,177,53424
Tallakad,city,Kerala,India,10.88,75.93,32,185709
Tallanadka,city,Kerala,India,12.51,75.2,830,53044
Talora,city,Kerala,India,12.06,75.37,282,55742
Talukkara,city,Kerala,India,10.86,75.93,13,160970
Talayi,city,Kerala,India,11.72,75.52,9,98130
Tamarakulam,city,Kerala,India,9.17,76.63,118,135279
Tamrassheri,city,Kerala,India,11.34,75.8,111,150254
Tanalur,city,Kerala,India,10.94,75.92,6,192493
Tandilakkara,city,Kerala,India,10.86,75.93,13,160970
Tandilam,city,Kerala,India,10.82,75.98,9,228325
Tangasseri,city,Kerala,India,8.88,76.58,3,287638
Tannithote,city,Kerala,India,12.4,75.13,216,55546
Tanniyurnagaram,city,Kerala,India,10.98,75.87,3,96647
Tannote,city,Kerala,India,12.39,75.08,144,61841
Tanur,city,Kerala,India,10.98,75.87,3,96647
Taragode,city,Kerala,India,12.34,75.16,203,65156
Tariyod,city,Kerala,India,11.65,75.96,2509,47280
Tariyott,city,Kerala,India,11.65,75.96,2509,47280
Taru Kadapram,city,Kerala,India,10.91,75.89,3,141331
Tattamangalam,city,Kerala,India,10.68,76.71,830,44167
Tattiyod,city,Kerala,India,11.91,75.49,183,52708
Tattolikkara,city,Kerala,India,11.66,75.57,32,99954
Tavanur,city,Kerala,India,10.85,75.98,13,203287
Tavanur,city,Kerala,India,10.84,75.98,9,203287
Tavarul,city,Kerala,India,12.02,75.48,95,71036
Tavatt,city,Kerala,India,12.02,75.28,29,25812
Tavidissheri,city,Kerala,India,12.18,75.28,318,64174
Tavinnal,city,Kerala,India,11.82,75.97,2509,37895
Tayakat,city,Kerala,India,12.11,75.18,45,68249
Tayakolam,city,Kerala,India,12.4,75.11,347,58867
Tayannur,city,Kerala,India,12.35,75.2,275,57194
Tazhe Talappata,city,Kerala,India,11.86,75.94,2555,38254
Tekkila,city,Kerala,India,12.49,75.05,144,66710
Tekkila,city,Kerala,India,12.48,75.07,262,61851
Tekkumbad,city,Kerala,India,11.98,75.29,6,20646
Tekkummuri,city,Kerala,India,10.9,75.92,16,176544
Tekkummuri,city,Kerala,India,10.71,75.99,16,134433
Tekkumuri,city,Kerala,India,9.9,76.28,3,125531
Tekkumuri,city,Kerala,India,10.89,75.98,108,188389
Tellicherri,city,Kerala,India,11.75,75.49,6,85058
Tellicherry,city,Kerala,India,11.75,75.49,6,85058
Tellichery,city,Kerala,India,11.75,75.49,6,85058
Tennala,city,Kerala,India,10.99,75.94,29,174649
Teratayi,city,Kerala,India,12.02,75.44,26,72270
Tevalappuram,city,Kerala,India,10.89,75.93,32,195863
Teythal,city,Kerala,India,11.81,75.93,2509,37905
Teyyangad,city,Kerala,India,10.77,75.94,3,134603
Thalassery,city,Kerala,India,11.75,75.49,6,85058
Thalavady,city,Kerala,India,9.35,76.53,16,84749
Thalekunnu,city,Kerala,India,12.44,75.17,305,53044
Thanikudi,city,Kerala,India,9.48,77.28,3349,19519
Thanniyam,city,Kerala,India,10.42,76.13,62,68176
Thannote,city,Kerala,India,12.4,75.15,830,53215
Tharuvana,city,Kerala,India,11.74,75.98,2509,38874
Thattakad,city,Kerala,India,10.13,76.7,341,34513
Thattekad,city,Kerala,India,10.13,76.7,341,34513
Thaunada,city,Kerala,India,11.85,75.45,141,31528
Thekkankuttur,city,Kerala,India,10.9,75.96,65,198174
Thekkankuttur,city,Kerala,India,10.89,75.96,65,194997
Thevunam,city,Kerala,India,12.5,75.24,830,53199
Thillangeri,city,Kerala,India,11.94,75.65,236,52244
ThillangÃ©ri,city,Kerala,India,11.94,75.66,249,53972
Thirumeni,city,Kerala,India,12.25,75.42,830,62031
Thiruvalla,city,Kerala,India,9.38,76.57,32,151212
Thiruvananthapuram,city,Kerala,India,8.49,76.95,3,149750
Thiruvananthapuramas,city,Kerala,India,8.49,76.95,3,149750
Thotada,city,Kerala,India,11.84,75.42,55,23440
Thrissur,city,Kerala,India,10.52,76.22,157,195640
Thuravoor,city,Kerala,India,9.77,76.32,9,111432
Thurti,city,Kerala,India,12.22,75.13,39,38757
Tikkotti,city,Kerala,India,11.48,75.62,9,51299
Tikkuttissheri,city,Kerala,India,11.48,75.81,291,111259
Tikotti,city,Kerala,India,11.48,75.62,9,51299
Timiri,city,Kerala,India,12.21,75.4,269,65239
Timri,city,Kerala,India,12.23,75.19,180,58838
Tindummal,city,Kerala,India,11.84,75.95,2509,38012
Tindummal,city,Kerala,India,11.84,75.9,2509,38614
Tirikkal,city,Kerala,India,12.14,75.47,223,65304
Tirukummamule,city,Kerala,India,12.49,75.13,406,53044
Tirumana,city,Kerala,India,11.63,75.62,255,151144
Tirumukulam,city,Kerala,India,10.18,76.33,59,135990
Tirunelli,city,Kerala,India,11.92,75.96,3349,32503
Tirunnavaya,city,Kerala,India,10.87,75.97,32,189239
Tirunnavaya,city,Kerala,India,10.86,75.97,36,189912
Tirur,city,Kerala,India,10.92,75.91,3,172507
Tirur,city,Kerala,India,10.91,75.92,13,182124
Tirur Station,city,Kerala,India,10.91,75.92,13,182124
Tirutti,city,Kerala,India,10.87,75.98,55,188672
Tirutti,city,Kerala,India,11.68,75.6,68,133100
Tiruttikkundayur,city,Kerala,India,10.81,75.99,16,230877
Tiruvalla,city,Kerala,India,8.44,76.97,3,125529
Tiruvalla,city,Kerala,India,9.38,76.57,32,151212
Tiruvallam,city,Kerala,India,8.44,76.97,3,125529
Tiruvallur,city,Kerala,India,11.59,75.68,124,114965
Tiruvananantapuram,city,Kerala,India,8.49,76.95,3,149750
Tiruvanantapuram,city,Kerala,India,8.49,76.95,3,149750
Tiruvanantapuramas,city,Kerala,India,8.49,76.95,3,149750
Tiruvangad,city,Kerala,India,11.73,75.53,39,145350
Tiruvangad,city,Kerala,India,11.75,75.52,22,119692
Tiruvangur,city,Kerala,India,11.37,75.74,3,74227
Tiruvangur,city,Kerala,India,11.38,75.73,3,64000
Tiruvattur,city,Kerala,India,12.11,75.36,85,47882
Tiruvod,city,Kerala,India,11.49,75.79,400,117049
Tiruvonapram,city,Kerala,India,11.89,75.74,295,40975
Tirur,city,Kerala,India,11.93,75.53,226,69593
Tirurangadi,city,Kerala,India,11.04,75.92,26,173027
Todatkanda,city,Kerala,India,12.45,75.13,830,53044
Todupulai,city,Kerala,India,9.9,76.72,111,61262
Tomaiakkavu,city,Kerala,India,10.93,75.91,3,175567
Tondar,city,Kerala,India,11.74,75.89,2608,38831
Tondarnad,city,Kerala,India,11.75,75.88,2509,40145
Tondayattil,city,Kerala,India,11.26,75.8,95,275022
Tondippeyil,city,Kerala,India,11.65,75.75,154,112799
Toparankudi,city,Kerala,India,9.86,77.06,3349,54538
Tornurbali,city,Kerala,India,12.55,75.15,830,53044
Torayi,city,Kerala,India,11.41,75.75,49,86370
Tozhanur,city,Kerala,India,10.96,75.99,124,175882
Tricchambaram,city,Kerala,India,12.03,75.36,121,53692
Trichur,city,Kerala,India,10.52,76.22,157,195640
Trikarpur North,city,Kerala,India,12.15,75.17,49,63237
Trikarpur South,city,Kerala,India,12.12,75.19,45,72608
Trikkalangod,city,Kerala,India,11.15,76.12,137,88953
Trikkandiyur,city,Kerala,India,10.91,75.92,9,182124
Trikkandiyur,city,Kerala,India,10.91,75.93,16,192694
Trikkottur,city,Kerala,India,11.5,75.62,13,65079
Trikkunnapuzha,city,Kerala,India,9.25,76.42,6,124038
Trikodi,city,Kerala,India,11.48,75.62,9,51299
Trikunnapuzha,city,Kerala,India,9.25,76.42,6,124038
Triperuntura,city,Kerala,India,9.28,76.59,42,122557
Trippalur,city,Kerala,India,10.84,75.98,9,212306
Trippapur,city,Kerala,India,8.53,76.9,22,144445
Triprangod,city,Kerala,India,10.86,75.94,22,183387
Triprangod,city,Kerala,India,10.84,75.95,6,187988
Triprangottur,city,Kerala,India,11.74,75.61,127,117862
Tripunittura,city,Kerala,India,9.94,76.33,13,100333
Tripunnittara,city,Kerala,India,9.94,76.33,13,100333
Trissur,city,Kerala,India,10.52,76.22,157,195640
Tritala,city,Kerala,India,10.8,76.13,95,125611
Trittallur,city,Kerala,India,10.82,75.93,3,168620
Trittala,city,Kerala,India,10.8,76.13,95,125611
Trivandrum,city,Kerala,India,8.49,76.95,3,149750
Tudiyar,city,Kerala,India,12.56,74.98,78,57321
Tullipurmbu,city,Kerala,India,12.04,75.36,177,53424
Tumbadka,city,Kerala,India,12.47,75.16,830,53044
Tumbranda,city,Kerala,India,12.33,75.24,830,58663
Tuneri,city,Kerala,India,11.7,75.63,190,144856
Tunnapu,city,Kerala,India,12.35,75.14,285,67128
Turavur,city,Kerala,India,9.77,76.32,9,111432
Turcunapulli,city,Kerala,India,9.25,76.42,6,124038
Turti,city,Kerala,India,12.5,75.01,134,76804
Turuttiyad,city,Kerala,India,11.45,75.79,147,98653
Tuvakkod,city,Kerala,India,11.41,75.74,3,81140
Tuval,city,Kerala,India,12.45,75.07,170,53137
Tuvvur,city,Kerala,India,11.12,76.28,196,70102
Tuyyam,city,Kerala,India,10.78,75.98,3,220548
Tyambadi,city,Kerala,India,12.53,75.17,262,53044
Talekkod,city,Kerala,India,11.33,75.97,177,8136
Taliyil,city,Kerala,India,11.66,75.75,154,112571
Tamrassheri,city,Kerala,India,11.41,75.94,223,10310
Tanalur,city,Kerala,India,10.95,75.91,6,184616
Tayanori,city,Kerala,India,12.11,75.2,45,79463
Tazhekkod,city,Kerala,India,11.33,75.97,177,8136
Udenuru,city,Kerala,India,12.16,75.16,29,50892
Udenuru Kadparam,city,Kerala,India,12.13,75.15,3,36266
Udiyavara,city,Kerala,India,12.74,74.89,3,43419
Uduma,city,Kerala,India,12.44,75.02,78,38121
Udumanthala,city,Kerala,India,12.1,75.18,42,66215
Uhrangala,city,Kerala,India,12.57,75.1,334,53044
Ujar Ulvar,city,Kerala,India,12.62,74.96,196,47888
Ulliyeri,city,Kerala,India,11.45,75.77,131,104449
Ulliyeri,city,Kerala,India,11.45,75.77,104,114248
Ulliyil,city,Kerala,India,11.96,75.64,249,57777
Uncha,city,Kerala,India,12.41,75.14,370,53080
Ungadithayavayal,city,Kerala,India,11.76,75.85,2509,41933
Unnanadka,city,Kerala,India,12.62,75.1,830,52953
Unnikulam,city,Kerala,India,11.45,75.88,183,60243
Unnikulam,city,Kerala,India,11.43,75.89,239,45977
Uppala,city,Kerala,India,12.68,74.9,9,37325
Urakam,city,Kerala,India,10.43,76.22,98,90453
Urakom,city,Kerala,India,10.43,76.22,98,90453
Uratt,city,Kerala,India,11.65,75.74,147,113345
Vadakancheri,city,Kerala,India,10.66,76.25,236,102002
Vadakancheri-Cochin,city,Kerala,India,10.66,76.25,236,102002
Vadakethara,city,Kerala,India,10.68,76.45,216,99297
Vadakkancheri,city,Kerala,India,10.59,76.48,239,90140
Vadakkancheri,city,Kerala,India,10.66,76.25,236,102002
Vadakkancheri,city,Kerala,India,12.01,75.39,52,67051
Vadakkumbad,city,Kerala,India,11.62,75.76,134,116107
Vadassheri,city,Kerala,India,12.17,75.23,209,67964
Vadayatt,city,Kerala,India,11.65,75.73,164,120836
Vadayatt,city,Kerala,India,11.66,75.73,200,123565
Vadkumpad,city,Kerala,India,12.07,75.18,42,54161
Vaikam,city,Kerala,India,9.75,76.4,13,122932
Vaikom,city,Kerala,India,9.75,76.4,13,122932
Vailey,city,Kerala,India,8.52,76.89,3,100765
Valakkayi,city,Kerala,India,12.03,75.45,190,70841
Valancheri,city,Kerala,India,10.88,76.08,180,170873
Valani,city,Kerala,India,10.63,76.32,321,88155
Valapattanam,city,Kerala,India,11.92,75.35,9,26579
Valapattanam,city,Kerala,India,11.93,75.35,6,29347
Valarpattanam,city,Kerala,India,11.92,75.35,9,26579
Valatt,city,Kerala,India,11.79,75.9,2509,37906
Valavannur,city,Kerala,India,10.94,75.97,104,194976
Valavannur,city,Kerala,India,10.95,75.97,82,186932
Valavilcheleri,city,Kerala,India,11.95,75.4,26,50854
Valayam,city,Kerala,India,11.73,75.65,154,129548
Valayanur,city,Kerala,India,11.27,75.93,75,48374
Valayanur,city,Kerala,India,11.29,75.93,121,38054
Valeekechi,city,Kerala,India,12.54,75.24,830,48901
Valiakumbalam,city,Kerala,India,11.64,75.77,147,114635
Valiya Koyipara,city,Kerala,India,12.16,75.35,410,58000
Valiya Pare,city,Kerala,India,12.15,75.3,252,63406
Valiyakkod,city,Kerala,India,11.55,75.76,213,119221
Valiyannur,city,Kerala,India,11.91,75.42,118,38936
Valiyannur,city,Kerala,India,11.66,75.74,164,114920
Valiyora,city,Kerala,India,11.03,75.92,22,173029
Vallappula,city,Kerala,India,10.83,76.25,196,123199
Vallapputha,city,Kerala,India,10.83,76.25,196,123199
Vallapula,city,Kerala,India,10.83,76.25,196,123199
Vallikunnu,city,Kerala,India,11.13,75.83,9,107035
Valliyott,city,Kerala,India,11.43,75.88,200,57882
Valuyaparamba,city,Kerala,India,11.4,75.91,177,16427
Vammanal,city,Kerala,India,11.89,75.52,104,50663
Vandakundu,city,Kerala,India,12.33,75.24,830,58728
Vandamettu,city,Kerala,India,9.72,77.16,3658,56449
Vandanmettu,city,Kerala,India,9.72,77.16,3658,56449
Vandiperiyar,city,Kerala,India,9.57,77.09,2742,19519
Vanimel,city,Kerala,India,11.71,75.7,167,155438
Vaniyambalam,city,Kerala,India,11.18,76.25,203,67497
Vanmugam,city,Kerala,India,11.47,75.64,13,59846
Vanmugam,city,Kerala,India,11.48,75.62,9,51299
Vannaramala,city,Kerala,India,11.59,75.99,2805,54741
Vannattippara,city,Kerala,India,11.64,75.83,305,114960
Vanneri,city,Kerala,India,11.93,75.68,357,46993
Varadul,city,Kerala,India,12.03,75.38,32,63349
Varathur,city,Kerala,India,11.3,75.81,78,238198
Varayal,city,Kerala,India,11.83,75.9,2555,38374
Varayil,city,Kerala,India,12.25,75.39,830,63220
Varikkoli,city,Kerala,India,11.67,75.68,275,161202
Varisshiyakuni,city,Kerala,India,11.63,75.58,59,123161
Varkala,city,Kerala,India,8.74,76.7,3,121211
Varkkallai,city,Kerala,India,8.74,76.7,3,121211
Vatakara,city,Kerala,India,11.6,75.58,49,100734
Vatakemuri,city,Kerala,India,10.42,76.15,68,62478
Vatakumbad,city,Kerala,India,12.19,75.18,59,58093
Vattipuram,city,Kerala,India,11.88,75.56,160,57552
Vattoli,city,Kerala,India,11.82,75.87,2509,38425
Vattoli,city,Kerala,India,11.68,75.71,357,149730
Vayalalam,city,Kerala,India,11.75,75.52,29,136187
Vayalar,city,Kerala,India,9.7,76.33,13,127844
Vayalayi,city,Kerala,India,12.28,75.39,357,58865
Vayanur,city,Kerala,India,11.88,75.71,295,40975
Vayatmalai,city,Kerala,India,11.77,75.79,1204,70481
Vayattur,city,Kerala,India,11.68,75.59,32,123139
Vayikkilassheri,city,Kerala,India,11.63,75.6,114,131733
Vayittir,city,Kerala,India,11.55,76.05,3349,41726
Vayittiri,city,Kerala,India,11.55,76.05,3349,41726
Vazhakkad,city,Kerala,India,11.25,75.96,75,59262
Vazhakulam,city,Kerala,India,9.95,76.65,104,82115
Vazhani,city,Kerala,India,10.63,76.32,321,88155
Veeyur,city,Kerala,India,11.47,75.7,55,114786
Veeyur,city,Kerala,India,11.47,75.68,13,105444
Vekkalam,city,Kerala,India,11.87,75.73,308,40975
Velakkad,city,Kerala,India,11.47,75.66,6,79318
Velakodu,city,Kerala,India,11.95,75.71,249,48776
Velam,city,Kerala,India,11.61,75.72,118,114533
Velanilattu,city,Kerala,India,11.83,75.99,2536,37893
Velanur,city,Kerala,India,11.97,75.6,118,68383
Velap,city,Kerala,India,12.15,75.16,59,45071
Velavur,city,Kerala,India,11.32,75.88,114,76941
Veli,city,Kerala,India,8.52,76.89,3,100765
Veliiyangod,city,Kerala,India,10.73,75.95,3,83390
Velimanna,city,Kerala,India,11.38,75.94,209,6109
Veliyangod,city,Kerala,India,10.74,75.94,3,102394
Vellamunda,city,Kerala,India,11.72,75.95,2509,39913
Vellamunda,city,Kerala,India,11.72,75.96,2509,39913
Vellanad,city,Kerala,India,8.56,77.05,236,93279
Vellarapadi,city,Kerala,India,11.91,75.99,3349,35125
Vellaravelli,city,Kerala,India,11.9,75.72,291,40975
Velliparamba,city,Kerala,India,11.26,75.85,242,223939
Velliri,city,Kerala,India,10.78,75.93,3,130490
Velliyambarai,city,Kerala,India,11.97,75.62,219,65439
Velliyambaramba,city,Kerala,India,11.94,75.55,249,75927
Velliyod,city,Kerala,India,11.63,75.66,285,129653
Velliyod,city,Kerala,India,11.74,75.7,154,118519
Velliyur,city,Kerala,India,11.52,75.78,141,119255
Vellur,city,Kerala,India,12.15,75.21,49,82678
Vellur,city,Kerala,India,11.68,75.63,226,139892
Vellur,city,Kerala,India,12.14,75.22,42,83005
Vellamassheri,city,Kerala,India,10.87,75.92,16,155868
Vellavu,city,Kerala,India,12.07,75.37,226,55988
Vellora,city,Kerala,India,12.18,75.37,830,62544
Vempayam,city,Kerala,India,8.62,76.93,232,120242
Vengalam,city,Kerala,India,11.36,75.74,3,77664
Vengalur,city,Kerala,India,10.89,75.95,55,197701
Vengappatta,city,Kerala,India,11.55,75.79,183,119238
Vengat,city,Kerala,India,11.88,75.54,134,53369
Vengeri,city,Kerala,India,11.3,75.8,68,261898
Vengei,city,Kerala,India,11.3,75.79,55,240711
Venjaramud,city,Kerala,India,8.68,76.9,187,68182
Venjaramudu,city,Kerala,India,8.68,76.9,187,68182
Vennakkod,city,Kerala,India,11.35,75.94,187,6109
Vennakkod,city,Kerala,India,11.34,75.95,203,6109
Vennikulam,city,Kerala,India,9.4,76.67,98,127981
Verlam,city,Kerala,India,12.45,75.15,830,53044
Vesala,city,Kerala,India,11.95,75.49,249,69301
Vetchur,city,Kerala,India,8.7,76.73,3,111913
Vettam,city,Kerala,India,10.86,75.91,3,114453
Vettam,city,Kerala,India,10.86,75.92,6,131885
Vettoor,city,Kerala,India,8.7,76.73,3,111913
Vettur,city,Kerala,India,8.7,76.73,3,111913
Vettutura,city,Kerala,India,8.58,76.83,19,72662
Vezhapur,city,Kerala,India,11.41,75.95,187,8231
Vilinjam,city,Kerala,India,8.38,76.99,0,74957
Vilinjum,city,Kerala,India,8.38,76.99,0,74957
Villiappalli,city,Kerala,India,11.61,75.64,285,136079
Viloith,city,Kerala,India,11.45,75.98,285,6110
Vimangalam,city,Kerala,India,11.47,75.64,0,59846
Viravancheri,city,Kerala,India,11.47,75.64,13,59846
Virpad,city,Kerala,India,11.98,75.75,830,41298
Viryambram,city,Kerala,India,11.41,75.86,246,38681
Vishnu Kshetram,city,Kerala,India,10.97,75.93,9,195067
Vishnu Kshetram,city,Kerala,India,10.98,75.95,59,181488
Vishnu Kshetram,city,Kerala,India,10.98,75.95,59,176022
Vishnu Kshetram,city,Kerala,India,10.97,75.95,62,186955
Vishnu Kshetram,city,Kerala,India,10.98,75.97,72,175931
Vorkadi,city,Kerala,India,12.76,74.93,154,81194
Vorkadi Kasba,city,Kerala,India,12.77,74.94,144,74582
Voyala,city,Kerala,India,12.5,75.17,830,53044
Vypeen,city,Kerala,India,9.97,76.25,13,116610
Vypin,city,Kerala,India,9.97,76.25,13,116610
Vattoli,city,Kerala,India,11.86,75.64,223,41319
Vakoli,city,Kerala,India,11.5,75.73,167,124269
Valakkad,city,Kerala,India,11.25,75.96,75,59262
Valamaruthur,city,Kerala,India,10.83,75.93,6,187393
Valur,city,Kerala,India,11.53,75.79,187,119243
Vaniyannur,city,Kerala,India,10.92,75.95,45,201808
Varanakkara,city,Kerala,India,10.91,75.96,62,199030
Variyamkulam,city,Kerala,India,10.78,76.35,209,167523
Velam,city,Kerala,India,11.63,75.74,157,114431
Velur,city,Kerala,India,11.39,75.76,127,72187
Vemanna,city,Kerala,India,10.88,75.91,3,151755
Wandoor,city,Kerala,India,11.19,76.24,200,67497
Wandur,city,Kerala,India,11.19,76.24,200,67497
Walayar,city,Kerala,India,10.85,76.85,830,45016
Yadanur,city,Kerala,India,11.47,75.88,193,81837
Yaiyekat,city,Kerala,India,12.17,75.18,49,70753
Yechabare,city,Kerala,India,12.49,75.12,370,53044
Yedadka,city,Kerala,India,12.6,75.13,252,52125
Yedalekad,city,Kerala,India,12.13,75.16,3,45182
